y_true,y_pred
0,0.14716594
0,0.15067032
0,0.15067032
0,0.14633693
0,0.14633693
0,0.14633693
0,0.14231922
1,0.165744
0,0.165744
0,0.16461378
0,0.15926042
0,0.15647334
0,0.15492205
0,0.15492205
0,0.14473553
0,0.13994007
0,0.1367573
0,0.1367573
0,0.13994007
0,0.14240594
0,0.14395724
0,0.14395724
0,0.14395724
0,0.1488028
0,0.15243997
0,0.1488028
0,0.1488028
0,0.1488028
0,0.1488028
0,0.14797495
0,0.14797495
0,0.14797495
0,0.14797495
0,0.15827015
1,0.15909916
0,0.15723543
0,0.16378477
0,0.15730119
0,0.14797442
0,0.15647334
0,0.14674126
0,0.15238987
0,0.14978741
0,0.14395724
0,0.14077449
0,0.14077449
0,0.14180921
0,0.2362115
0,0.2362115
0,0.23912142
0,0.2493436
0,0.23684989
0,0.23010065
0,0.29015157
1,0.36918408
1,0.38645408
1,0.4213706
0,0.28665113
0,0.32961613
0,0.35332844
0,0.35332844
0,0.3430331
0,0.2977593
0,0.2944631
0,0.2988202
0,0.29127213
0,0.2707838
0,0.2620427
0,0.2620427
0,0.23527597
0,0.24778563
0,0.2666993
0,0.25168443
0,0.25678405
0,0.25233063
0,0.25233063
0,0.25626728
0,0.25233063
0,0.25406724
0,0.25406724
0,0.25406724
0,0.25406724
0,0.25406724
0,0.25548628
0,0.25406724
1,0.25406724
1,0.25406724
0,0.25406724
1,0.25406724
0,0.24059576
0,0.25382408
0,0.1982123
0,0.18625823
0,0.16498987
0,0.17041971
0,0.16498987
0,0.17336194
0,0.16591267
0,0.1713425
0,0.21579695
0,0.25250798
0,0.2634634
0,0.21184006
0,0.25233063
0,0.20503923
0,0.20056099
0,0.20419736
0,0.20056099
0,0.20056099
0,0.21180323
0,0.20252034
0,0.19763723
0,0.19136117
0,0.23227517
0,0.21077436
0,0.18468408
0,0.18468408
0,0.17773856
0,0.16755204
0,0.1616985
0,0.1697773
0,0.16688618
0,0.15880738
0,0.16688618
0,0.15768903
0,0.16195834
0,0.16195834
0,0.16195834
0,0.16231216
0,0.16629171
0,0.16195834
0,0.16265455
0,0.17039096
0,0.16231216
0,0.16231216
0,0.16216134
0,0.17024013
0,0.16216134
1,0.16216134
0,0.16216134
0,0.15554337
0,0.15554337
0,0.15804286
0,0.1513522
0,0.15554337
0,0.15382294
0,0.15382294
0,0.15382294
0,0.15382294
0,0.17267102
0,0.16052312
0,0.16052312
0,0.15382294
0,0.15033661
0,0.14585528
0,0.14050981
0,0.14623736
0,0.14050981
0,0.1370839
0,0.1370839
0,0.1370839
0,0.13955465
0,0.1370839
0,0.13955465
0,0.16237715
0,0.20152186
1,0.22188176
1,0.19039412
1,0.16237715
1,0.16237715
1,0.16237715
0,0.1821248
0,0.17974587
0,0.16159742
0,0.17015162
0,0.16237715
1,0.16237715
1,0.16237715
1,0.16237715
1,0.16237715
1,0.16237715
0,0.17357059
0,0.18458888
0,0.19561383
0,0.19175947
0,0.15852278
0,0.15852278
0,0.15852278
0,0.15852278
1,0.14996858
1,0.16099353
1,0.15735635
0,0.14877863
0,0.15679793
0,0.14549342
0,0.15610464
0,0.15610464
0,0.15610464
0,0.16291407
0,0.15610464
0,0.15610464
0,0.15610464
0,0.14200707
0,0.13795419
0,0.13586552
0,0.14221832
0,0.13586552
0,0.13586552
0,0.13586552
0,0.13516931
0,0.14171477
0,0.13586552
0,0.1395027
0,0.14221832
0,0.15477225
0,0.16497649
0,0.17240933
0,0.15733284
0,0.14636889
0,0.14636889
0,0.14892946
0,0.15733284
0,0.13659017
0,0.13589396
0,0.13589396
0,0.15011941
0,0.15935063
0,0.18327598
0,0.16099353
0,0.16099353
0,0.1701321
0,0.15852278
0,0.17426345
0,0.1574966
0,0.15996735
0,0.1574966
0,0.15996735
0,0.1574966
0,0.15996735
0,0.1473101
0,0.1574966
0,0.20325586
0,0.1717927
0,0.1574966
0,0.1574966
0,0.1658926
0,0.18818171
0,0.19883941
0,0.16691397
0,0.15666875
0,0.15666875
0,0.17391163
0,0.21858682
0,0.20077649
1,0.217759
0,0.2019399
0,0.19039066
0,0.17716645
0,0.168464
0,0.15666875
0,0.15666875
0,0.15666875
0,0.15303159
0,0.15303159
0,0.14648224
0,0.1452923
0,0.14516889
0,0.14579585
0,0.14943302
0,0.16433443
0,0.15666875
0,0.18164302
0,0.23364213
0,0.21473561
0,0.22394253
0,0.24331486
1,0.24087137
1,0.29138148
0,0.221667
1,0.23654753
1,0.23065394
1,0.23093362
0,0.19761889
0,0.19586986
0,0.24997425
0,0.33378994
1,0.33766323
1,0.332788
1,0.3239417
1,0.34550482
1,0.30922812
0,0.15254219
0,0.23065633
0,0.22619471
0,0.31271845
0,0.26066816
0,0.3051147
0,0.30304945
0,0.30304945
0,0.31395918
0,0.3106532
0,0.30666488
0,0.2677915
0,0.30342525
0,0.26069915
0,0.28663465
0,0.269744
0,0.2610029
0,0.2610029
0,0.26904273
0,0.26904273
1,0.31436077
0,0.24752516
0,0.24204105
1,0.32568184
1,0.31655124
1,0.26450098
0,0.20723163
0,0.1491278
0,0.30894747
0,0.30894747
0,0.30495915
0,0.2627644
0,0.27474755
0,0.24085139
0,0.2698057
0,0.29077414
0,0.29956195
0,0.28877816
0,0.30144572
0,0.29066193
0,0.2993254
0,0.27638847
0,0.26414976
0,0.25406724
0,0.25406724
0,0.25406724
0,0.25548628
0,0.25161898
0,0.26005167
0,0.2628624
0,0.2528494
0,0.25406724
1,0.25406724
0,0.1671541
1,0.2726684
1,0.2726684
0,0.2726684
0,0.25247008
0,0.25892347
1,0.2593884
1,0.25866303
1,0.24202481
1,0.25168443
0,0.23995794
0,0.24574718
0,0.24574718
0,0.22617951
0,0.22710916
0,0.22710916
0,0.232539
0,0.2368083
0,0.2370095
0,0.2634634
0,0.2634634
0,0.26698276
0,0.269048
0,0.25548628
1,0.27078462
0,0.26504123
0,0.26407734
0,0.2605859
1,0.25406724
1,0.25406724
0,0.25406724
1,0.25406724
1,0.25406724
0,0.16149145
0,0.17560177
0,0.15163885
0,0.15795325
0,0.16573177
0,0.16573177
0,0.16030194
0,0.15763636
0,0.15763636
0,0.16369222
0,0.17906897
0,0.18511282
0,0.17640339
0,0.17640339
0,0.18798482
0,0.1859532
0,0.17266297
0,0.17630017
0,0.17136636
0,0.18470353
0,0.17136636
0,0.17136636
0,0.1772199
0,0.23465557
0,0.21935722
0,0.21020892
0,0.19055709
0,0.19055709
0,0.1869199
0,0.1785165
0,0.1785165
0,0.17700902
0,0.16195834
0,0.17700902
0,0.18215367
0,0.16265455
0,0.16900736
1,0.18870303
1,0.21345627
1,0.20739546
1,0.2203528
0,0.2002203
0,0.19995321
0,0.20976286
0,0.19829758
0,0.20003077
0,0.19870952
0,0.19209155
0,0.17315039
0,0.15666875
0,0.15303159
0,0.17050143
0,0.15666875
0,0.15666875
0,0.15666875
0,0.15666875
0,0.14648224
0,0.14376661
0,0.1430704
0,0.1430704
0,0.1430704
0,0.1430704
0,0.1430704
0,0.1430704
0,0.14740379
1,0.15011941
1,0.15011941
1,0.14740379
1,0.15011941
0,0.16691878
0,0.1587052
0,0.15271156
0,0.15015098
0,0.168768
0,0.1602138
0,0.15852278
0,0.14996858
0,0.14648224
0,0.15852278
0,0.15852278
0,0.14648224
0,0.15011941
0,0.14648224
0,0.14120603
0,0.15011941
1,0.18358852
1,0.19185972
1,0.20093311
1,0.18686424
1,0.20288125
1,0.17714676
0,0.18073536
0,0.19887404
1,0.20923351
1,0.19244777
1,0.21479295
0,0.18767771
0,0.16681968
0,0.15158154
0,0.14283761
0,0.14283761
0,0.14283761
0,0.16721721
0,0.15637088
0,0.14639872
0,0.16469651
0,0.15514268
0,0.14874032
0,0.14639872
0,0.14800535
0,0.15034695
0,0.14800535
0,0.14436819
0,0.1397297
0,0.1397297
0,0.14336687
0,0.14800535
0,0.1397297
0,0.1397297
0,0.13701408
0,0.13631786
0,0.13824227
0,0.14459507
0,0.14033093
0,0.13824227
0,0.13824227
0,0.1439681
0,0.14459507
1,0.22040264
0,0.17363724
0,0.18586615
0,0.16278781
0,0.1500614
0,0.152403
0,0.17480609
0,0.18449675
0,0.18449675
0,0.17480609
0,0.23615518
0,0.21192762
1,0.20499444
0,0.19885728
0,0.17398205
0,0.15054896
0,0.15054896
0,0.14737953
0,0.14737953
1,0.14374235
1,0.14095789
0,0.14459507
0,0.14459507
0,0.14459507
0,0.14444424
0,0.14459507
0,0.14459507
0,0.14444424
0,0.15816966
0,0.14923355
0,0.14923355
0,0.14923355
0,0.14444424
0,0.14444424
0,0.14444424
0,0.14444424
0,0.14923355
0,0.17631903
0,0.16985723
0,0.19408222
0,0.18367037
0,0.16247581
0,0.14444424
0,0.14444424
0,0.16247581
0,0.19242977
0,0.16836701
0,0.15411663
0,0.20483832
0,0.18651657
1,0.26178864
1,0.25777403
0,0.19361457
1,0.25285983
0,0.20434867
0,0.216225
0,0.216225
0,0.19213288
0,0.18003161
0,0.17248103
0,0.17248103
0,0.17746323
0,0.19213288
0,0.20313339
1,0.22004513
1,0.2173959
0,0.19266781
0,0.18303585
0,0.17718232
0,0.18076403
0,0.1730709
0,0.18476805
0,0.1648909
0,0.22246756
0,0.2262749
0,0.2262749
0,0.25535762
0,0.21904512
0,0.22072272
0,0.22072272
0,0.27772027
0,0.24436177
0,0.28638375
0,0.28638375
0,0.28638375
0,0.28850412
0,0.23919237
0,0.22567996
1,0.32417378
1,0.33214924
0,0.28716218
0,0.2117556
0,0.2875012
0,0.2776174
1,0.29443684
1,0.2645423
1,0.26242194
1,0.2514665
1,0.24028374
0,0.28283298
0,0.13924691
0,0.1384179
0,0.1384179
0,0.1384179
0,0.1384179
0,0.1384179
0,0.1384179
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13683847
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13683847
0,0.13683847
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.1345317
0,0.1369976
0,0.1345317
0,0.1369976
1,0.1369976
0,0.1345317
0,0.13320127
0,0.13320127
0,0.13683847
0,0.13753468
0,0.13683847
0,0.13320127
0,0.13073052
0,0.14163393
0,0.14194764
0,0.14163393
0,0.13916318
0,0.13389748
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13320127
0,0.13073052
0,0.13320127
0,0.13320127
0,0.13566716
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13320127
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13320127
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13155837
0,0.13073052
0,0.13155837
0,0.13155837
0,0.13073052
0,0.13155837
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13436772
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13155837
0,0.13155837
0,0.13073052
0,0.13436772
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13155837
0,0.13519557
0,0.13155837
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
0,0.13073052
1,0.2775253
1,0.2775253
1,0.345736
0,0.3058761
0,0.3058761
0,0.31126368
0,0.31059504
0,0.29255822
0,0.31843552
1,0.30335793
1,0.31843552
0,0.2321822
0,0.3158591
0,0.3158591
0,0.31255314
0,0.3158591
0,0.32050076
0,0.32223737
0,0.32223737
1,0.30715978
1,0.32223737
1,0.32223737
1,0.32223737
1,0.32223737
0,0.32223737
0,0.30202103
0,0.32223737
0,0.32065704
0,0.32065704
0,0.32065704
0,0.32065704
0,0.32065704
0,0.32065704
0,0.31666866
0,0.33797947
0,0.22752745
0,0.33797947
1,0.35207725
0,0.1339472
0,0.33797947
0,0.3366102
0,0.3366102
0,0.34458566
1,0.30385906
1,0.37651438
0,0.13786203
1,0.3464695
0,0.3464695
0,0.3464695
0,0.32914707
0,0.32537946
0,0.33308792
0,0.34458572
1,0.34458572
0,0.3272633
0,0.32537946
1,0.31928784
0,0.317404
1,0.3032169
1,0.29481137
0,0.24095666
0,0.3083731
0,0.29057056
0,0.29870403
0,0.28850532
0,0.29870403
0,0.28211614
0,0.26689142
0,0.27199104
0,0.26689142
0,0.28218976
0,0.26125175
0,0.2785768
0,0.29986057
0,0.31400374
0,0.31400374
0,0.31400374
