y_true,y_pred
0,0.062386163
0,0.094268635
0,0.07658212
0,0.11712126
0,0.06788933
0,0.26578772
0,0.30108136
0,0.28540283
1,0.6494855
1,0.7394192
1,0.6739869
1,0.69015104
1,0.7533432
1,0.6957023
1,0.7385609
1,0.62161833
1,0.62066907
1,0.46791175
0,0.26945868
0,0.15214445
0,0.14459027
0,0.1493416
0,0.021106318
0,0.05782477
0,0.09426639
0,0.058371156
0,0.050870344
0,0.06161502
0,0.21612734
0,0.24808592
0,0.32083377
1,0.5927236
1,0.49771637
1,0.400075
0,0.0644851
0,0.21140173
0,0.21979897
0,0.11459929
0,0.25306672
0,0.28062534
0,0.0055045257
0,0.1037112
0,0.13792762
0,0.11355001
0,0.13804093
0,0.1322759
0,0.07671178
0,0.066001184
0,0.16025032
0,0.13649897
0,0.11184244
0,0.13756996
0,0.14215131
0,0.19858363
0,0.21439844
0,0.1575695
0,0.22685328
0,0.21984741
0,0.17380847
1,0.33977336
0,0.22756615
1,0.68590707
1,0.70035696
1,0.39651084
1,0.56054133
1,0.5381817
1,0.54183
0,0.06695538
0,0.15708023
0,0.13975205
0,0.14935078
0,0.066132315
0,0.1410567
0,0.10143353
0,0.07839833
0,0.066397466
0,0.09431824
0,0.14553943
0,0.115782246
0,0.11748589
0,0.0963711
0,0.045613248
0,0.097640514
0,0.08919662
0,0.07927989
0,0.05380345
0,0.076138765
0,0.06785342
0,0.08106834
0,0.108489804
0,0.09521966
0,0.07806184
1,0.4317348
1,0.27963907
1,0.49631634
1,0.26968998
1,0.35833913
1,0.24724144
1,0.32444856
1,0.31103495
0,0.08343593
0,0.2868652
1,0.2302879
1,0.25101665
1,0.2793109
1,0.4104718
1,0.4037753
1,0.47819078
1,0.45821783
0,0.04099597
0,0.16039993
1,0.3991602
1,0.38076213
1,0.34694514
1,0.56447077
1,0.3976851
0,0.22258344
1,0.37488863
1,0.29826087
1,0.25103682
0,0.045933284
0,0.037668794
0,0.076679796
0,0.094269216
0,0.09897482
0,0.069386944
0,0.08878728
0,0.092724115
0,0.07573757
0,0.07992046
0,0.032649055
0,0.04423842
0,0.03931124
0,0.03871901
0,0.012285705
0,0.041197307
0,0.034193356
0,0.013281551
0,0.028992614
0,0.014581742
0,0.00953436
0,0.016060304
0,0.09219761
0,0.052353032
0,0.09869965
0,0.14722516
0,0.11547202
0,0.082014345
0,0.08387213
0,0.21562056
0,0.124953054
0,0.11105465
0,0.116376735
0,0.14550222
0,0.113699205
0,0.116845064
0,0.20874111
0,0.108945854
0,0.11610116
0,0.16018252
0,0.02800259
0,0.14366174
0,0.08964416
0,0.0813092
0,0.15584159
0,0.15500085
0,0.1781775
0,0.15705511
0,0.128533
0,0.14996935
0,0.19252528
0,0.1851579
0,0.25426477
0,0.24275352
0,0.2615771
1,0.6869137
0,0.27891788
1,0.5856626
1,0.7991694
1,0.7191733
1,0.68675286
1,0.69520694
0,0.38074157
1,0.7343793
1,0.87656075
1,0.9065948
1,0.7684598
1,0.7464054
1,0.8580584
1,0.74698323
1,0.7788812
1,0.6167344
0,0.17601065
0,0.24462095
0,0.08945723
0,0.11984377
0,0.2910774
0,0.21642618
0,0.20628801
0,0.23879893
0,0.12144609
0,0.30125156
1,0.7456449
0,0.45094046
0,0.47862482
1,0.56084645
1,0.6193384
1,0.61852336
1,0.55215937
1,0.62596464
1,0.62041444
1,0.6126904
1,0.5842491
1,0.539796
1,0.44073942
0,-0.01356968
0,0.06788397
0,0.06005386
0,0.09757712
0,0.0905352
0,0.07139551
0,0.08407724
0,0.058087844
0,0.080201626
0,0.055690635
0,0.13883305
0,0.14122126
0,0.11492421
0,0.058361135
0,0.083912104
0,0.18239117
0,0.1193945
0,0.07796452
0,0.11491362
0,0.16411918
0,0.08107239
0,0.15017082
0,0.17723401
0,0.34780735
0,0.21320298
0,0.22121331
0,0.22811729
0,0.25970373
0,0.1951462
0,0.12626192
0,0.11068585
0,0.2067339
0,0.14769089
1,0.34472555
0,0.159748
1,0.31233546
0,0.114599414
0,0.22636962
1,0.22961208
1,0.35122165
1,0.32823026
0,-0.039556544
0,0.075735144
0,0.1024194
0,0.07011808
0,0.16075909
0,0.18608002
0,0.15150088
0,0.19807856
0,0.11888116
0,0.17221357
0,0.17262286
0,0.18545805
0,0.13504207
0,0.19289461
0,0.21327664
0,0.2553927
0,0.2552881
0,0.22791478
1,0.48412427
1,0.5672219
1,0.49943036
1,0.5572341
1,0.5770535
1,0.6042244
1,0.5225397
1,0.61483383
1,0.61728734
1,0.6072284
0,0.17331995
0,0.16651146
0,0.1998826
0,0.13938153
0,0.20282708
0,0.15028176
0,0.1486572
0,0.15887588
0,0.15611011
0,0.13705133
0,0.2127063
0,0.16905318
0,0.20111474
0,0.18298656
0,0.2172865
0,0.24098063
1,0.5060912
1,0.49115047
0,0.20608942
1,0.40887767
1,0.39249954
1,0.42907465
0,0.1343989
0,0.12245417
1,0.3282594
1,0.29659873
1,0.28543803
0,0.12414793
0,0.06641305
0,0.027876312
0,0.027915373
0,0.07286625
0,0.0396471
0,0.089991026
0,0.033325262
0,0.022663215
0,0.057092432
0,0.061106306
0,0.030706722
0,0.016129913
0,0.060623046
0,0.047580227
0,0.08831912
0,0.061611284
0,0.059624955
0,0.06648227
0,0.05407688
0,0.050359715
0,0.03203126
0,0.024173863
0,0.033911385
0,-0.017640859
0,0.05132412
0,0.049298994
0,0.05787222
0,0.044852536
0,0.048470974
0,0.05925505
0,0.049371153
1,0.6457039
0,0.07764592
0,0.1480163
0,0.2037998
0,0.20189662
0,0.28057364
0,0.3777005
1,0.41274408
1,0.5011196
0,0.29858539
0,0.11232886
0,0.059353095
0,0.09287997
0,0.052436627
0,0.06938594
0,0.04107821
0,0.042684056
0,-0.0013998989
0,0.046398282
0,0.028668273
0,0.019483104
0,0.03101402
0,0.050566614
0,0.074743405
0,0.086856954
0,0.1607728
0,0.14478688
0,0.087264694
0,0.08599071
0,0.075556256
0,0.07088144
0,0.06978648
0,0.084410354
0,0.03517932
0,0.05911521
0,0.06483104
0,0.083146766
0,0.08709169
0,0.14586616
0,0.15880977
0,0.14507377
0,0.1389062
0,0.12979892
0,0.1335626
1,0.73849875
1,0.9226405
1,0.9499795
1,0.8847295
1,0.88803494
1,0.87929654
1,0.91022134
1,0.75347084
0,0.15755896
0,0.12569748
0,0.035345238
0,0.026099019
0,0.03569068
0,0.03313725
0,0.07998652
0,0.15006875
0,0.078789316
0,0.17160119
0,0.12858093
0,0.07900052
0,0.07974261
0,0.051839586
0,0.040936545
0,0.052038733
0,0.061431006
0,0.057492517
0,0.056891628
0,0.07979015
0,0.0524218
0,0.06307853
0,0.07593384
0,0.054547116
0,0.049261503
0,0.044523146
0,0.05506845
0,0.046672083
0,0.05748781
0,0.058323435
0,0.084264085
0,0.06713646
0,0.07344372
0,0.059099134
0,0.085428946
0,0.07642233
0,0.080811806
0,0.111223355
0,0.09954368
0,0.059185244
0,0.0684667
0,0.025374603
0,-0.007082691
0,-0.0061403117
0,-0.004511622
0,-0.0017816719
0,-0.0092624845
0,0.011806632
0,0.012837225
0,-0.018768225
0,-0.012409624
0,-0.00762206
0,0.0046801637
0,0.009272607
0,0.015247571
0,0.011803031
0,0.014746603
0,0.022477048
0,0.005386297
0,0.022332601
0,0.019823473
0,0.008076608
0,0.032461092
0,0.028664105
0,0.027459146
0,0.03730601
0,0.032052226
0,0.014017675
0,0.014017675
0,0.03420202
0,0.0125502385
0,0.045351237
0,0.046984393
0,0.05147752
0,0.012725522
0,0.039182454
0,0.025456838
0,0.014142178
0,0.006850412
0,0.017800882
0,0.0151948165
0,0.01884288
0,0.029727958
0,0.025573686
0,0.042123728
0,0.011411927
0,0.013005355
0,0.012766783
0,0.013668961
0,0.014889829
0,0.014228363
0,0.005294691
0,0.031549174
0,0.027858583
0,0.01661646
0,0.023571303
0,0.020538777
0,0.02057665
0,0.033866286
0,0.028754594
0,0.023468593
0,0.019056175
0,0.02442874
0,0.012572991
0,0.016915806
0,0.029975738
0,0.012555415
0,0.026742158
0,0.00094621204
0,0.0035014472
0,0.0037181943
0,0.028766857
0,0.0015054466
0,-0.002645421
0,-0.0077202455
0,0.01052345
0,0.02034389
0,0.02094072
0,0.033071555
0,0.048861366
0,0.029154535
0,0.03805463
0,0.030414717
0,0.015485524
0,0.0009627585
0,0.015393814
0,0.017303815
0,0.014597294
0,-0.01735442
0,1.5784375e-05
0,0.0014407136
0,0.003983068
0,-0.001798352
0,0.032033663
0,-0.010898071
0,0.0015089946
0,0.006948948
0,0.0062505538
0,-0.013471965
0,0.0077278856
0,0.0088192
0,0.026989512
0,0.030042412
0,0.026441177
0,0.009463049
0,0.019973531
0,0.022619866
0,0.5636167
1,0.7797724
1,0.85313886
1,0.87389195
1,0.77291137
1,0.8120031
1,0.7668035
1,0.793157
0,0.10823863
0,0.03598725
0,0.072065495
0,0.12428533
0,0.13807982
0,0.11088667
0,0.12695724
0,0.12887348
0,0.10367983
0,0.049518056
0,0.11236654
0,0.12300403
0,0.12895256
0,0.09557081
0,0.107599266
0,0.12780009
0,0.12056144
0,0.20157035
0,0.24048835
0,0.17243558
0,0.2962183
0,0.2170313
0,0.23301572
0,0.17914759
0,0.22433592
0,0.12566502
0,0.17587875
0,0.2178656
0,0.24597147
0,0.23353301
0,0.24465884
0,0.17456739
0,0.24040435
0,0.09699853
0,0.19080296
0,0.13871902
0,0.19361915
0,0.21447475
0,0.19260183
0,0.19016038
0,0.21221349
0,0.24567448
1,0.43162888
0,0.15199316
1,0.40834725
0,0.070417345
0,0.15377198
0,0.10222223
0,-0.041198067
0,0.14089757
0,0.08652242
0,0.1451368
0,0.14586557
0,0.12592873
0,0.08384695
0,0.043989617
0,0.047902066
0,0.051346764
0,0.023320418
0,0.050750747
0,0.08295467
0,0.047749028
0,0.05295112
0,0.063611716
0,0.08794022
0,0.060150757
0,0.055324633
0,0.09943075
0,0.10462401
0,0.09926975
0,0.11545024
0,0.11809058
0,0.14316599
0,0.1580921
0,0.17107189
0,0.1302422
0,0.1342015
0,0.08280607
0,0.11870019
0,0.07672164
0,0.069850646
0,0.015992481
0,0.08064776
0,0.05702121
0,0.08545572
0,0.015877452
0,0.04686713
0,0.08807184
0,0.13791998
0,0.08345431
0,0.11440584
0,0.1383502
0,0.05651655
0,0.071963824
0,0.14333075
0,0.16083823
0,0.18967922
0,0.18898115
0,0.1681076
0,0.14951184
0,0.14495145
0,0.14346302
0,0.20811424
0,0.16241254
0,0.19264258
0,0.1902175
0,0.17741746
0,0.16652602
0,-0.0140553415
0,0.16483591
0,0.18431236
1,0.33255365
1,0.5452064
1,0.45464832
1,0.35591015
0,0.095449395
0,0.0689316
0,0.058923017
0,0.055481985
0,0.06383876
0,0.04891967
0,0.07016292
0,0.018051177
0,0.037694417
0,0.035911664
0,0.00031517423
0,0.041477796
0,0.026116807
0,0.056690793
0,0.07820309
0,0.12015281
0,0.10736252
0,0.07952875
0,0.07088188
0,0.08195208
0,0.20899045
1,0.28741062
1,0.2713409
1,0.197493
1,0.18696128
0,0.09676412
0,0.04407325
0,0.0801173
0,0.10851022
0,0.07975966
0,0.04956592
0,0.04909126
0,0.029134575
0,0.03285195
0,0.047696296
0,0.03246905
0,0.004298518
0,0.0034078415
0,0.008936588
0,0.005562407
0,-0.0023520268
0,0.008529304
0,-0.009581077
0,0.02239282
0,0.0029438331
0,0.009714296
0,0.020843342
0,0.019078594
0,0.007718849
0,0.001790825
0,0.001790825
0,0.0014529641
0,-0.0047274427
0,-0.006401879
0,-0.014581027
0,0.024230624
0,0.08834623
0,0.03878417
0,0.007584014
0,0.039917078
0,0.043078993
0,0.039575677
0,0.02318664
0,0.055722993
0,0.051999394
0,0.09428036
1,0.45719564
1,0.47256207
0,0.104906775
0,0.12824653
0,0.06848254
0,0.07917529
0,0.06787275
0,0.0896867
0,0.11594333
0,0.07927203
0,0.09199279
0,0.07747952
0,0.06915028
0,0.08377616
0,0.08114846
0,0.084104
0,0.14729433
0,0.16163668
0,0.19020186
0,0.34454122
0,0.30712295
0,0.31374156
0,0.36426234
0,0.27857026
0,0.3894644
1,0.53877443
1,0.73449713
1,0.7145753
1,0.70154554
1,0.73277414
1,0.7490335
1,0.74920166
1,0.7311585
1,0.64112365
1,0.34811965
0,0.11352279
0,0.11931572
0,0.27372327
1,0.46225852
0,0.13110417
0,0.2391135
0,0.26159427
1,0.3727461
0,0.23569399
0,0.1932505
0,0.18865849
0,0.11647658
0,0.07412254
0,0.115073934
0,0.046372764
0,0.047494844
0,0.030744165
0,0.040698342
0,0.034175698
0,0.042776033
0,0.066967756
0,0.076129004
0,0.056223556
0,0.034715913
0,0.038911078
0,0.010282362
0,0.07176499
0,0.0054134945
0,0.039801657
0,0.033481378
0,0.034596168
0,0.006421399
0,0.04379044
0,0.02665541
0,0.05032318
0,0.05535706
0,0.026688594
0,0.022523014
0,0.028877372
0,-0.00090424716
0,0.06045731
0,0.046820536
0,0.029112274
0,0.08274514
0,0.09350353
0,0.11538921
0,0.13129106
0,0.15950184
1,0.3619256
1,0.4769498
1,0.5077922
1,0.5083839
1,0.59688485
1,0.58319557
1,0.5971642
1,0.53908116
0,0.12676023
1,0.46932834
1,0.500802
1,0.48321646
1,0.4718937
0,0.16152647
0,0.16663842
0,0.114263944
0,0.068735
0,0.08558506
0,0.090504736
0,0.05973909
0,0.071407326
0,0.07858235
0,0.017970225
0,0.017446192
0,0.0013325801
0,-0.0073235775
0,0.032741077
0,0.03926253
0,0.031496685
0,0.041101143
0,0.05822781
0,-0.0057459385
0,0.0018065785
0,-0.004305507
0,0.0064425776
0,0.003886181
0,0.008186788
0,0.018357754
0,0.027217045
0,0.023864422
0,0.028539725
0,0.023282178
0,0.032470666
0,0.031113774
0,-0.00090798346
0,0.010523721
0,-0.031574447
0,0.017561387
0,0.017613396
0,0.054901313
0,0.034267005
0,0.02046316
0,0.018383646
0,0.12615216
0,0.13286784
0,0.13140236
0,0.10032477
0,0.12175751
0,0.020970747
0,0.11975083
0,0.14655563
0,0.15450284
1,0.28110564
0,0.12179126
0,0.12650517
0,0.12068154
0,0.040883265
0,0.03315482
0,0.07118828
0,0.07101321
0,0.06416467
0,0.06721346
0,0.07989728
0,0.05521904
0,0.06566667
0,0.054182045
0,0.047223497
0,0.071849436
0,0.040952694
0,0.06106401
0,0.07089135
0,0.04467674
0,0.04877055
0,0.04365526
0,0.019838318
0,0.009787502
0,0.002823759
0,0.0062705213
0,0.033702735
0,0.029694758
0,0.01593596
0,0.0341896
0,0.018503018
0,0.017535392
0,0.004687852
0,0.016296128
0,0.095742255
0,0.07410527
0,0.07060688
0,0.03108989
0,0.0364042
0,0.068229
0,0.039945293
0,0.04663884
1,0.2358596
0,0.1120307
0,0.033830963
0,0.036745287
0,-0.0021644346
0,0.029617094
0,0.09184779
0,0.030486943
0,0.025550473
0,0.053546898
0,0.000895746
0,0.04892818
0,0.040035117
0,0.06069858
0,0.06405619
0,0.069799274
0,0.058862615
0,0.057296045
0,0.09337828
0,0.079257786
0,0.086693436
0,0.10224158
0,0.08035073
0,0.098606415
0,0.1410891
0,0.1878499
0,0.37919402
1,0.6063873
1,0.6143088
1,0.6702809
1,0.64597106
1,0.68586445
1,0.68133914
1,0.6402526
1,0.7086842
1,0.66958135
1,0.7097226
1,0.3765889
0,0.14731176
1,0.41134545
1,0.6302425
1,0.40682763
0,0.20522106
0,0.14598939
1,0.4362431
0,0.14878142
0,0.15270446
0,0.1348859
0,0.11852338
0,0.06689971
0,0.07288135
0,0.041830562
0,0.0011975993
0,0.02383267
0,0.029238723
0,0.004574055
0,0.004001366
0,0.0075223115
0,-0.0039092586
0,0.024377668
0,0.03534438
0,0.0142206345
0,0.0084319515
0,0.033324506
0,-0.020467099
0,-0.002243196
0,-0.0021827403
0,-0.0127488095
0,-0.028110787
0,-0.0048044426
0,0.036146965
0,0.035377238
0,0.029404344
0,0.034943175
0,0.03301794
0,0.037866503
0,0.021514827
0,0.025292132
0,0.075509265
0,0.06452669
0,0.07469621
0,0.06259905
0,0.059307303
0,0.032193754
0,-0.0015820819
0,0.010636589
0,0.00017006206
0,0.0010961965
0,0.0061348258
0,0.026581764
0,0.033175457
0,0.06382735
0,0.06268448
0,0.04283604
0,0.06887318
0,0.073396236
0,0.058766283
0,0.06596818
0,0.06697039
0,0.059896443
0,0.08682126
0,0.059088074
0,0.079063766
0,0.094401844
0,0.081684195
0,0.06808495
0,0.086369716
0,0.067089535
0,0.07604059
0,0.050085362
0,0.06311766
0,0.049032178
0,0.06417417
0,0.06633826
0,0.067829765
0,0.07373632
0,0.05352985
0,0.056326155
0,0.06504711
0,0.085250705
0,0.05369266
0,0.06598454
0,0.059863865
0,0.07757751
0,0.042149995
0,0.03472483
0,0.04414653
0,0.04398597
0,0.03747364
0,0.071012065
0,0.068931274
0,0.038905572
0,0.05609297
0,0.05805464
0,0.046940964
0,0.008459408
0,0.021544117
0,0.03077929
0,0.052015778
0,0.031425565
0,0.03189181
0,0.04918961
0,0.032299455
0,0.036791652
0,0.010885796
0,0.017697673
0,0.0770128
0,0.0482164
0,0.04956192
0,0.01672567
0,-0.0003967056
0,0.025324892
0,0.014612154
0,0.035208825
0,0.028302379
0,0.04422457
0,0.043329816
0,0.03424564
0,0.037713405
0,0.056221284
0,0.11100772
0,0.09273402
0,0.092564896
0,0.104422845
0,0.059896994
0,0.124865286
0,0.07000248
0,0.048494734
0,0.04512998
0,0.02462701
0,0.027371943
0,0.035452742
0,0.019956715
0,0.017707583
0,0.038701605
0,0.03508961
0,0.02339477
0,0.015699495
0,0.025409542
0,0.06347871
0,0.047637627
0,0.028963646
0,0.019459164
0,0.012894393
0,0.04638657
0,0.04365499
0,-0.0027594059
0,0.013836045
0,0.015028959
0,0.006165334
0,0.039203953
1,0.400765
0,0.21189031
0,0.12597938
0,0.18241589
0,0.17753296
0,0.16794664
0,0.10815342
0,0.104640685
0,0.114907146
0,0.1378023
0,0.12017488
0,0.10132768
0,0.07965584
0,0.12652081
0,0.077829406
0,0.0691608
0,0.09879782
0,0.10026501
0,0.10110305
0,0.09568531
0,0.11773352
0,0.1370538
0,0.13396117
0,0.10725605
0,0.13010001
0,0.12514043
0,0.1483482
1,0.30963242
1,0.24700175
1,0.26259717
1,0.33571205
1,0.29922727
1,0.30172768
1,0.26871178
1,0.2847677
1,0.3625787
1,0.31004107
1,0.28541484
1,0.28180584
1,0.23335095
0,0.14792742
0,0.18172473
0,0.1994892
0,0.1707808
0,0.1436309
0,0.123834245
0,0.106405325
0,0.11973486
0,0.10467611
0,0.10919835
0,0.09789759
0,0.08646268
0,0.05364715
0,0.052517954
0,0.07838669
0,0.07444264
0,0.08246333
0,0.09941077
0,0.06761724
0,0.069832385
0,0.034339715
0,0.076375276
0,0.028828941
0,0.06821713
0,0.017389065
0,0.020991473
0,0.007850949
0,0.018468818
0,0.0371157
0,0.0206514
0,0.03334512
0,0.013420208
0,0.019882353
0,0.026193485
0,0.028157506
0,0.011980219
0,0.061526477
0,0.049886566
0,0.051561352
0,0.0495774
0,0.049456943
0,0.05047957
0,0.056905672
0,0.05989612
0,0.05608388
0,0.07648675
0,0.15869564
0,0.12283668
0,0.21014515
1,0.4525632
1,0.39426327
1,0.54792565
1,0.59300137
1,0.5580433
1,0.5498975
1,0.6097691
1,0.5967843
1,0.59318024
1,0.55126214
1,0.606376
0,0.033311337
0,0.0726207
0,0.09426394
0,0.0012341617
0,0.02590188
0,0.046359777
0,0.09112678
0,0.046389323
0,0.048898574
0,0.026333842
0,0.054947045
0,0.03619409
0,0.030742148
0,0.019760832
0,0.032112576
0,0.035966136
0,0.002941487
0,-0.017635215
0,0.004202492
0,0.00078378996
0,0.015852256
0,0.040287264
0,-0.010042327
0,-0.0030563215
0,-0.036137365
0,-0.016695186
0,-0.017347269
0,-0.018767187
0,0.0054251845
0,-0.01113485
0,0.030413898
0,0.033917572
0,0.037790764
0,0.046831567
0,0.061957803
0,0.043617018
0,0.011628114
0,0.018746544
0,0.04706036
0,0.006898943
0,0.035284918
0,-0.005487138
0,-8.196934e-05
0,0.023982506
0,0.025210826
0,0.03524231
0,-0.00022177133
0,0.0032853547
0,0.019955192
0,0.06344194
0,0.029614184
0,0.06503804
0,0.074032515
0,0.07314241
0,0.10237881
0,0.093132675
0,0.084198594
0,0.07261028
0,0.0988682
0,0.056712437
0,0.06341242
0,0.075985014
0,0.06810679
0,0.026649045
0,0.03718445
0,0.0017154057
0,0.019539116
0,0.01938718
0,0.009138035
0,0.004318229
0,0.0018637455
0,0.00801591
0,0.03250109
0,0.049468108
0,0.08675737
0,0.073704444
0,0.05882203
0,0.07396931
0,0.07139575
0,0.05845264
0,0.06316278
0,0.05830229
0,0.022241578
0,0.033113737
0,0.05691127
0,0.08210974
0,0.061981104
0,0.08958742
0,0.09253343
1,0.47491053
0,-0.06366082
0,0.1592174
0,0.123569205
0,0.084632404
0,0.09866077
0,0.10364542
0,0.07448927
0,0.075161494
0,0.09332598
0,0.16050239
0,0.12895688
0,0.1694712
0,0.26054615
0,0.2728852
0,0.30819175
0,0.42042902
1,0.7120995
0,0.4369766
1,0.8539005
1,0.7296818
1,0.6824026
0,0.21138167
0,0.3912016
1,0.6433215
1,0.6969806
1,0.6961126
1,0.7346144
1,0.57705677
0,0.14241473
1,0.481023
0,0.30496237
1,0.5401782
1,0.61839813
0,0.0335006
0,0.115826406
0,0.16176306
0,0.25950196
1,0.6339538
0,0.18704133
1,0.35412508
0,0.033092953
0,0.10192496
0,0.1406916
1,0.41715306
1,0.5525825
0,-0.06335051
0,0.10777327
0,0.13195227
0,0.09999544
0,0.14748311
0,0.095038876
0,0.25725576
0,0.042428963
0,0.21227051
1,0.5936376
0,0.20440525
0,0.099593304
0,0.2319693
0,0.26909035
0,0.2847026
0,0.2709527
0,0.1558124
0,0.23995773
0,0.18974788
0,0.13600154
0,0.12083829
0,0.105229825
0,0.12991072
0,0.18384469
0,0.10974797
0,0.1416654
0,0.18309811
0,0.1843737
1,0.64209104
0,0.38835382
1,0.6630064
1,0.743599
1,0.7347482
1,0.74824077
1,0.78430814
1,0.6730919
1,0.59432936
0,0.24346912
1,0.6585847
0,0.084633216
0,0.14275543
0,0.021999056
0,0.15901996
1,0.46204948
0,0.16443266
1,0.46394858
0,0.13481104
0,0.1197344
0,0.2973141
1,0.67546344
1,0.5879272
1,0.7125296
1,0.56903017
0,0.21737053
1,0.5068055
1,0.6025799
1,0.666136
1,0.36717805
0,0.25472993
0,0.13711783
0,0.11709872
0,0.071949996
0,0.06730423
0,0.058143172
0,0.12116924
0,0.08284502
0,0.074392736
0,-0.03758392
0,0.041134223
0,0.17078963
1,0.42182785
0,0.018009277
0,0.054610793
0,0.1264478
0,0.11719582
0,0.09094441
0,0.09346142
0,0.12664439
0,0.14435808
0,0.11978217
0,0.03691778
0,0.10074253
0,0.15825914
0,0.09071614
0,0.11007523
0,0.16361326
0,0.18813895
0,0.29205325
0,0.14729694
0,0.23144513
1,0.60541064
0,0.20133327
0,0.14250451
0,0.102441154
0,0.123632476
0,0.10932032
0,0.18663281
0,0.10854464
0,0.1571674
0,0.13883877
0,0.13507341
1,0.31872326
0,0.14842783
0,0.108716145
0,0.1467177
0,0.060158778
0,0.1413339
0,0.15301122
0,0.18036577
0,0.18674448
0,0.24409057
0,0.26079315
0,0.15699795
0,0.21468575
1,0.58744556
1,0.5463798
1,0.69698477
1,0.6880428
0,0.28231648
1,0.65192
1,0.6754585
1,0.5229472
0,0.09421777
0,0.21620445
0,0.28702745
1,0.42171264
1,0.49613878
1,0.4501088
0,0.094769195
0,0.25110805
0,0.068068326
0,0.2419823
0,0.41955578
1,0.54118866
1,0.5258184
1,0.4657092
0,0.35433114
1,0.6552105
1,0.8332186
1,0.67634976
0,0.51185626
1,0.62373114
1,0.6073718
1,0.31147462
1,0.2874114
0,0.11177969
0,0.08606804
0,-0.01692468
0,0.07270525
0,0.06811671
0,0.06924005
0,0.09196841
0,0.08854613
0,0.06878374
0,0.11796952
0,0.14754689
0,0.09733363
0,0.07407614
0,0.08765724
0,0.09649879
1,0.5872032
0,0.060003556
1,0.6597276
1,0.33421615
0,0.037844963
1,0.43705317
1,0.39230222
0,0.09316267
0,0.10464386
0,0.10024113
0,0.1325987
0,0.13516697
0,-0.004819839
0,0.0382883
0,0.0524406
0,0.09662103
